anio,trimestre,mes,no_registro,tipo_deuda,detalle_tipo_deuda,acreedor,concepto,inicio_credito,fin_credito,dias_contrato,dias_restantes_contrato,disposicion_inicial_credito,colocacion_periodo,amortizaciones_periodo,intereses_periodo,pago_servicio_deuda,saldo_periodo,endeudamiento_periodo,tasa,sobretasa,tasa_final
2021,Primer Trimestre,Marzo,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,5962,4700000000.0,0.0,8544162.96,97617834.17,106161997.1,4543098654.0,-8544162.96,8.8,0.49000000000000005,8.8
2021,Primer Trimestre,Marzo,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,9674,7000000000.0,0.0,0.0,83611441.67,83611441.67,7000000000.0,0.0,TIIE,0.53,TIIE+0.53
2021,Primer Trimestre,Marzo,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,2098,1500000000.0,0.0,20209581.0,10607710.45,30817291.45,833083827.0,-20209581.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2021,Primer Trimestre,Marzo,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,1000,3500000000.0,0.0,109375000.0,17700824.64,127075824.7,1203125000.0,-109375000.0,5.74,0.39,5.74
2021,Primer Trimestre,Marzo,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 2500,2014-12-26,2024-12-26,3653,1366,2500000000.0,0.0,78125000.01,17007921.01,95132921.02,1171875000.0,-78125000.01,5.75,0.22000000000000003,5.75
2021,Primer Trimestre,Marzo,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,635,3500000000.0,0.0,175000000.0,15548459.47,190548459.5,1225000000.0,-175000000.0,TIIE,0.38,TIIE+0.38
2021,Primer Trimestre,Marzo,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,3922,3000000000.0,0.0,53571428.58,46469910.72,100041339.3,2303571428.0,-53571428.58,8.22,0.35,8.22
2021,Primer Trimestre,Marzo,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,1000,3000000000.0,0.0,125000000.0,26890451.39,151890451.4,1375000000.0,-125000000.0,7.63,0.9700000000000001,7.63
2021,Primer Trimestre,Marzo,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,1366,2500000000.0,0.0,89285714.28,25218204.37,114503918.7,1339285714.0,-89285714.28,7.46,0.9099999999999999,7.46
2021,Primer Trimestre,Marzo,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,2827,3000000000.0,0.0,83333333.34,58161111.11,141494444.5,2583333333.0,-83333333.34,9.12,0.6449999999999999,9.12
2021,Primer Trimestre,Marzo,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,2827,1170915400.0,0.0,32525427.78,24069584.51,56595012.29,1008288261.0,-32525427.78,9.67,0.9099999999999999,9.67
2021,Primer Trimestre,Marzo,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,2827,2400000000.0,0.0,66666666.66,48722685.19,115389351.9,2066666667.0,-66666666.66,9.55,0.8800000000000001,9.55
2021,Primer Trimestre,Marzo,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2019-12-30,2026-12-28,2555,2098,2000000000.0,0.0,57876076.62,22179187.0,80055263.62,1942123923.0,-57876076.62,TIIE,0.22,TIIE+0.22
2021,Primer Trimestre,Marzo,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,3192,3421287307.0,0.0,53744123.84,55437236.21,109181360.1,3367543184.0,-53744123.84,6.74,0.42000000000000004,6.74
2021,Primer Trimestre,Marzo,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,3192,500000000.0,0.0,7854371.62,8522526.64,16376898.26,492145628.4,-7854371.62,7.09,0.35,7.09
2021,Primer Trimestre,Marzo,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,2047-10-25,14618,9704,4000000000.0,0.0,0.0,35298006.3,35298006.3,2954496892.0,0.0,TIIE,0.53,TIIE+0.53
2021,Primer Trimestre,Marzo,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,806",2007-10-17,2037-10-26,10967,6053,4806995489.0,0.0,10948884.77,48152069.63,59100954.4,4179115238.0,-10948884.77,TIIE,0.35,TIIE+0.35
2021,Primer Trimestre,Marzo,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,459",2007-10-17,2040-10-25,12062,7148,4459000000.0,0.0,8286242.2,53518140.19,61804382.39,4643220730.0,-8286242.2,TIIE,0.35,TIIE+0.35
2021,Primer Trimestre,Marzo,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS  175,2009-12-24,2028-11-27,6913,2798,174978799.6,0.0,2421929.16,873755.51,3295684.67,74272493.93,-2421929.16,TIIE,0.35,TIIE+0.35
2021,Primer Trimestre,Marzo,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,499",2010-12-28,2040-10-25,10894,7148,1499069398.0,0.0,23958333.81,24686736.96,48645070.77,1102888840.0,-23958333.81,9.13,0.3996875,9.13
2021,Primer Trimestre,Marzo,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,2430,1954226708.0,0.0,35105869.02,15954291.25,51060160.27,936156506.7,-35105869.02,5.97,0.91,6.88
2021,Primer Trimestre,Marzo,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,2430,145773291.7,0.0,2618681.88,1188362.2,3807044.08,69831517.22,-2618681.88,5.96,0.91,6.87
2021,Primer Trimestre,Marzo,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,938,1024317877.0,0.0,49575960.93,5846654.58,55422615.51,477806390.0,-49575960.93,TIIE,0.32,TIIE+0.32
2021,Primer Trimestre,Marzo,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,3162,1949386371.0,0.0,37730058.81,15381456.46,53111515.27,1307975372.0,-37730058.81,TIIE,0.36,TIIE+0.36
2021,Primer Trimestre,Marzo,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2015-12-29,2025-12-26,3650,1731,1000000000.0,0.0,72823217.94,8117690.33,80940908.27,647490278.2,-72823217.94,TIIE,0.41,TIIE+0.41
2021,Primer Trimestre,Marzo,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,2032-12-27,5477,4289,1378859929.0,0.0,22980998.82,12585527.64,35566526.46,1080106944.0,-22980998.82,TIIE,0.34,TIIE+0.34
2021,Primer Trimestre,Marzo,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2019-12-30,2026-12-28,2555,2098,2000000000.0,0.0,57876076.61,22078141.13,79954217.74,1942123923.0,-57876076.61,TIIE,0.2,TIIE+0.20
2021,Primer Trimestre,Marzo,P09-0720076,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000-20",2020-07-31,2030-07-31,3652,3403,2000000000.0,0.0,50000000.01,22370681.85,72370681.86,1866666667.0,-50000000.01,TIIE,0.46,TIIE+0.46
2021,Primer Trimestre,Marzo,P09-0720077,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,300-20",2020-07-31,2030-07-31,3652,3403,2300000000.0,0.0,57500000.01,26307129.96,83807129.97,2146666667.0,-57500000.01,TIIE,0.57,TIIE+0.57
2021,Primer Trimestre,Marzo,P09-1220098,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,500",2020-12-11,2030-11-25,3636,3526,2500000000.0,0.0,63025210.08,35501374.07,98526584.15,2436974790.0,-63025210.08,TIIE,0.53,TIIE+0.53
2021,Primer Trimestre,Marzo,P09-1220099,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,683",2020-12-11,2030-11-25,3636,3526,2683529136.0,0.0,67651995.03,38954359.87,106606354.9,2615877141.0,-67651995.03,TIIE,0.64,TIIE+0.64
2021,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,"BANOBRAS 2,138",2012-11-12,2032-11-25,7318,4257,2138648319.0,0.0,0.0,41192148.85,41192148.85,2138648319.0,0.0,7.09,0.88,7.97
2021,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 294,2012-11-30,2032-11-25,7300,4257,294874160.0,0.0,0.0,5629639.19,5629639.19,294874160.0,0.0,7.02,0.88,7.9
2021,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 196,2013-11-07,2032-11-25,6958,4257,196783977.0,0.0,0.0,4080315.76,4080315.76,196783977.0,0.0,7.7,0.88,8.58
2021,Primer Trimestre,Marzo,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,2427,575000000.0,0.0,0.0,0.0,0.0,575000000.0,0.0,8.65,0.7353819444444445,8.65
2021,Primer Trimestre,Marzo,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,2012-11-30,2027-11-12,5460,2417,2500000000.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,6.85,0.9099999999999999,6.85
2021,Primer Trimestre,Marzo,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-28,2023-11-16,3640,960,2126874900.0,0.0,0.0,0.0,0.0,2126874900.0,0.0,7.05,0.9099999999999999,7.05
2021,Primer Trimestre,Marzo,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2014-11-03,2024-10-21,3640,1300,2500000000.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,6.42,0.31999999999999995,6.42
2021,Primer Trimestre,Marzo,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,1626,2500000000.0,0.0,0.0,84680555.56,84680555.56,2500000000.0,0.0,6.7,0.35999999999999993,6.7
2021,Primer Trimestre,Marzo,P09-1216054,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 16V,2016-12-09,2021-12-03,1820,247,1000000000.0,0.0,0.0,15074166.68,15074166.68,1000000000.0,0.0,TIIE,0.42,TIIE+0.42
2021,Primer Trimestre,Marzo,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,2533,2000000000.0,0.0,0.0,76844444.44,76844444.44,2000000000.0,0.0,7.6,0.34,7.6
2021,Primer Trimestre,Marzo,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,2779,1100000000.0,0.0,0.0,0.0,0.0,1100000000.0,0.0,9.93,0.53,9.93
2021,Primer Trimestre,Marzo,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2019-12-03,2029-11-20,3640,3156,1500000000.0,0.0,0.0,0.0,0.0,1500000000.0,0.0,7.82,0.35,7.82
2021,Segundo Trimestre,Junio,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,2037-07-27,10924,5871,3457974221.0,0.0,12898632.32,78064899.32,90963531.64,3335923394.0,-12898632.32,TIIE,0.35,TIIE+0.35
2021,Segundo Trimestre,Junio,225/2007,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 7000,2007-08-31,2040-08-27,12050,6998,7000000000.0,0.0,67283781.95,270170556.6,337454338.5,6059248793.0,-67283781.95,8.91,0.3499999999999999,8.91
2021,Segundo Trimestre,Junio,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,5871,4700000000.0,0.0,17531527.99,200649388.3,218180916.3,4534111289.0,-17531527.99,8.8,0.35000000000000003,8.8
2021,Segundo Trimestre,Junio,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,9583,7000000000.0,0.0,0.0,169701116.7,169701116.7,7000000000.0,0.0,TIIE,0.53,TIIE+0.53
2021,Segundo Trimestre,Junio,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,2007,1500000000.0,0.0,40419162.0,21558241.5,61977403.5,812874246.0,-40419162.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2021,Segundo Trimestre,Junio,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,909,3500000000.0,0.0,218750000.0,34820341.42,253570341.5,1093750000.0,-218750000.0,5.74,0.391604938271605,5.74
2021,Segundo Trimestre,Junio,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 2500,2014-12-26,2024-12-26,3653,1275,2500000000.0,0.0,156250000.0,33849464.7,190099464.7,1093750000.0,-156250000.0,5.75,0.22000000000000003,5.75
2021,Segundo Trimestre,Junio,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,544,3500000000.0,0.0,350000000.0,29457076.41,379457076.4,1050000000.0,-350000000.0,TIIE,0.38,TIIE+0.38
2021,Segundo Trimestre,Junio,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,3831,3000000000.0,0.0,107142857.2,94489226.19,201632083.4,2250000000.0,-107142857.2,8.22,0.35,8.22
2021,Segundo Trimestre,Junio,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,909,3000000000.0,0.0,250000000.0,52897800.92,302897800.9,1250000000.0,-250000000.0,7.63,0.9700000000000001,7.63
2021,Segundo Trimestre,Junio,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,1275,2500000000.0,0.0,178571428.6,50189715.62,228761144.2,1250000000.0,-178571428.6,7.46,0.9099999999999999,7.46
2021,Segundo Trimestre,Junio,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,2736,3000000000.0,0.0,166666666.7,117729629.6,284396296.3,2500000000.0,-166666666.7,9.12,0.6449999999999998,9.12
2021,Segundo Trimestre,Junio,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,2736,1170915400.0,0.0,65050855.56,48721615.11,113772470.7,975762833.2,-65050855.56,9.67,0.9099999999999999,9.67
2021,Segundo Trimestre,Junio,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,2736,2400000000.0,0.0,133333333.3,98624382.72,231957716.0,2000000000.0,-133333333.3,9.55,0.8800000000000001,9.55
2021,Segundo Trimestre,Junio,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2019-12-30,2026-12-28,2555,2007,2000000000.0,0.0,117505856.2,44301118.66,161806974.9,1882494144.0,-117505856.2,TIIE,0.22,TIIE+0.22
2021,Segundo Trimestre,Junio,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,3101,3421287307.0,0.0,109116748.4,113128894.6,222245643.0,3312170559.0,-109116748.4,6.74,0.42000000000000004,6.74
2021,Segundo Trimestre,Junio,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,3101,500000000.0,0.0,15946738.55,17391632.13,33338370.68,484053261.5,-15946738.55,7.09,0.35,7.09
2021,Segundo Trimestre,Junio,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,2047-10-25,14618,9613,4000000000.0,0.0,0.0,71628100.44,71628100.44,2954496892.0,0.0,TIIE,0.53,TIIE+0.53
2021,Segundo Trimestre,Junio,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,806",2007-10-17,2037-10-26,10967,5962,4806995489.0,0.0,17002311.89,108444180.9,125446492.8,4634504661.0,-17002311.89,TIIE,0.35,TIIE+0.35
2021,Segundo Trimestre,Junio,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,459",2007-10-17,2040-10-25,12062,7057,4459000000.0,0.0,22262359.87,97531015.23,119793375.1,4167801763.0,-22262359.87,TIIE,0.35,TIIE+0.35
2021,Segundo Trimestre,Junio,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS  175,2009-12-24,2028-11-27,6913,2707,174978799.6,0.0,4843858.32,1743433.79,6587292.11,71850564.77,-4843858.32,TIIE,0.35,TIIE+0.35
2021,Segundo Trimestre,Junio,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,499",2010-12-28,2040-10-25,10894,7057,1499069398.0,0.0,47916666.72,50235276.12,98151942.84,1078930507.0,-47916666.72,9.13,0.3570982142857143,9.13
2021,Segundo Trimestre,Junio,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,2339,1954226708.0,0.0,70211738.04,32210492.96,102422231.0,901050637.7,-70211738.04,5.97,0.91,6.88
2021,Segundo Trimestre,Junio,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,2339,145773291.7,0.0,5237363.76,2399212.35,7636576.11,67212835.34,-5237363.76,5.96,0.91,6.87
2021,Segundo Trimestre,Junio,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,847,1024317877.0,0.0,99151921.86,11273389.24,110425311.1,428230429.1,-99151921.86,TIIE,0.32,TIIE+0.32
2021,Segundo Trimestre,Junio,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,3071,1949386371.0,0.0,75460117.62,30749234.3,106209351.9,1270245313.0,-75460117.62,TIIE,0.36,TIIE+0.36
2021,Segundo Trimestre,Junio,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2015-12-29,2025-12-26,3650,1640,1000000000.0,0.0,145646435.9,15593155.74,161239591.6,574667060.3,-145646435.9,TIIE,0.41,TIIE+0.41
2021,Segundo Trimestre,Junio,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,2032-12-27,5477,4198,1378859929.0,0.0,45961997.64,25253169.87,71215167.51,1057125946.0,-45961997.64,TIIE,0.34,TIIE+0.34
2021,Segundo Trimestre,Junio,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2019-12-30,2026-12-28,2555,2007,2000000000.0,0.0,117505856.2,44098872.69,161604728.9,1882494144.0,-117505856.2,TIIE,0.2,TIIE+0.20
2021,Segundo Trimestre,Junio,P09-0720076,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2020-07-31,2030-07-31,3652,3318,2000000000.0,0.0,100000000.0,44791379.08,144791379.1,1816666667.0,-100000000.0,TIIE,0.46,TIIE+0.46
2021,Segundo Trimestre,Junio,P09-0720077,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,300-20",2020-07-31,2030-07-31,3652,3318,2300000000.0,0.0,115000000.0,52689054.22,167689054.2,2089166667.0,-115000000.0,TIIE,0.57,TIIE+0.57
2021,Segundo Trimestre,Junio,P09-1220098,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,500",2020-12-11,2030-11-25,3636,3435,2500000000.0,0.0,126050420.2,65213315.01,191263735.2,2373949580.0,-126050420.2,TIIE,0.53,TIIE+0.53
2021,Segundo Trimestre,Junio,P09-1220099,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,683",2020-12-11,2030-11-25,3636,3435,2683529136.0,0.0,135303990.1,71576585.35,206880575.4,2548225146.0,-135303990.1,TIIE,0.64,TIIE+0.64
2021,Segundo Trimestre,Junio,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,"BANOBRAS 2,138",2012-11-12,2032-11-25,7318,4166,2138648319.0,0.0,0.0,84751662.56,84751662.56,2138648319.0,0.0,7.09,0.88,7.97
2021,Segundo Trimestre,Junio,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 294,2012-11-30,2032-11-25,7300,4166,294874160.0,0.0,0.0,11582820.85,11582820.85,294874160.0,0.0,7.02,0.88,7.9
2021,Segundo Trimestre,Junio,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 196,2013-11-07,2032-11-25,6958,4166,196783977.0,0.0,0.0,8395132.43,8395132.43,196783977.0,0.0,7.7,0.88,8.58
2021,Segundo Trimestre,Junio,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,2336,575000000.0,0.0,0.0,25145069.44,25145069.44,575000000.0,0.0,8.65,0.9055555555555556,8.65
2021,Segundo Trimestre,Junio,145/2010,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB10-2,2010-06-25,2020-06-12,3640,0,2520951200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.9099999999999999,7.09
2021,Segundo Trimestre,Junio,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,2012-11-30,2027-11-12,5460,2326,2500000000.0,0.0,0.0,86576388.89,86576388.89,2500000000.0,0.0,6.85,0.33333333333333337,6.85
2021,Segundo Trimestre,Junio,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-28,2023-11-16,3640,869,2126874900.0,0.0,0.0,75805366.23,75805366.23,2126874900.0,0.0,7.05,0.35999999999999993,7.05
2021,Segundo Trimestre,Junio,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2014-11-03,2024-10-21,3640,1209,2500000000.0,0.0,0.0,81141666.67,81141666.67,2500000000.0,0.0,6.42,0.41,6.42
2021,Segundo Trimestre,Junio,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,1535,2500000000.0,0.0,0.0,84680555.56,84680555.56,2500000000.0,0.0,6.7,0.34111111111111114,6.7
2021,Segundo Trimestre,Junio,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15,2015-09-25,2020-09-18,1820,0,1382000000.0,0.0,0.0,0.0,0.0,0.0,0.0,TIIE,0.12,TIIE+0.12
2021,Segundo Trimestre,Junio,P09-1216054,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 16V,2016-12-09,2021-12-03,1820,156,1000000000.0,0.0,0.0,26048611.13,26048611.13,1000000000.0,0.0,TIIE,0.42,TIIE+0.42
2021,Segundo Trimestre,Junio,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,2442,2000000000.0,0.0,0.0,76844444.44,76844444.44,2000000000.0,0.0,7.6,0.35,7.6
2021,Segundo Trimestre,Junio,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,2688,1100000000.0,0.0,0.0,55221833.33,55221833.33,1100000000.0,0.0,9.93,0.53,9.93
2021,Segundo Trimestre,Junio,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2019-12-03,2029-11-20,3640,3065,1500000000.0,0.0,0.0,59301666.67,59301666.67,1500000000.0,0.0,7.82,TIIE-1.815,7.82
2021,Tercer Trimestre,Septiembre,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,2037-07-27,10924,5779,3457974221.0,0.0,19853984.64,120482891.9,140336876.5,3328968041.0,-19853984.64,TIIE,0.35,TIIE+0.35
2021,Tercer Trimestre,Septiembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 7000,2007-08-31,2040-08-27,12050,6906,7000000000.0,0.0,101909135.1,410856177.2,512765312.2,6024623440.0,-101909135.1,8.91,0.22,8.91
2021,Tercer Trimestre,Septiembre,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,5779,4700000000.0,0.0,26985084.85,305706520.8,332691605.7,4524657732.0,-26985084.85,8.8,0.49000000000000005,8.8
2021,Tercer Trimestre,Septiembre,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,9491,7000000000.0,0.0,0.0,262064269.4,262064269.4,7000000000.0,0.0,TIIE,0.53,TIIE+0.53
2021,Tercer Trimestre,Septiembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,1915,1500000000.0,0.0,60628743.0,32470286.09,93099029.09,792664665.0,-60628743.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2021,Tercer Trimestre,Septiembre,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,817,3500000000.0,0.0,328125000.1,50655167.8,378780167.9,984374999.5,-328125000.1,5.74,0.38128943758573386,5.74
2021,Tercer Trimestre,Septiembre,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 2500,2014-12-26,2024-12-26,3653,1183,2500000000.0,0.0,234375000.0,49871600.12,284246600.2,1015625000.0,-234375000.0,5.75,0.22,5.75
2021,Tercer Trimestre,Septiembre,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,452,3500000000.0,0.0,525000000.0,42113301.0,567113301.0,875000000.2,-525000000.0,TIIE,0.38,TIIE+0.38
2021,Tercer Trimestre,Septiembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,3739,3000000000.0,0.0,160714285.7,142390297.6,303104583.4,2196428571.0,-160714285.7,8.22,0.35,8.22
2021,Tercer Trimestre,Septiembre,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,817,3000000000.0,0.0,375000000.0,76953495.36,451953495.4,1125000000.0,-375000000.0,7.63,0.9700000000000001,7.63
